qid,query,pid_i,passage_i,score_i,pid_j,passage_j,score_j,g_score,correct_pref
1043064,what is the chemical formula for oxygen tetrafluoride?,7197436,"Quick Answer. N2F4 is the chemical formula for the chemical compound tetrafluorohydrazine or dinitrogen tetrafluoride. It is a colorless inorganic gas that is extremely hazardous. It is produced from nitrogen trifluoride, an inorganic gas that is toxic, colorless and nonflammable, using iron or iron(II) fluoride.",6.012024879455566,3946686,"Definitions for chemical formula. formula, chemical formula(noun) a representation of a substance using symbols for its constituent elements. chemical formula(Noun) Alternative name for molecular formula.",-7.65684175491333,13.668866634368896,1
1043568,what is the bryozoans,7197007,The Bryozoans are an ancient phylum of small to microscopic but fascinating and often beautiful animals that build intricate colonies. Watching them alive under a microscope is a wonderful experience.,10.58742618560791,6271703,"The Marine Realm and The End-Permian Extinction. The Permian marine fauna was similar to that of the Carboniferous. Corals, stromatolites, sponges, bryozoans, brachiopods, and foraminiferans formed reef ecosystems in the warm shallow waters.he Marine Realm and The End-Permian Extinction. The Permian marine fauna was similar to that of the Carboniferous. Corals, stromatolites, sponges, bryozoans, brachiopods, and foraminiferans formed reef ecosystems in the warm shallow waters.",-2.2034783363342285,12.79090452194214,1
1047162,what is resi,7190154,"Resi, a village in the historical region of Khevi, Georgia; People. Resi is a German and Austrian first name, usually short for Therese. Andreas Franz (1897-1970), a German footballer; Resi Hammerer (1925-2010), an Austrian alpine skier; Resi Stiegler (born 1985), an American alpine skier; Other. Rèze, a white wine grape sometimes known as resi 1371 Resi, an asteroid",9.966197967529297,6838924,"The county also has hundreds of summer resi-dents. Sandpoint, the county seat, has a population of 7,760 in 2014. Surrounding populations include 1,136 in Ponderay, 770 in Kootenai and 607 in Dover. The largest city west of Sandpoint, Priest River, has 1,751 residents.",-5.587135314941406,15.553333282470703,1
1047642,what is ptztv,7189248,"Scenic Webcam Solutions. PTZtv is an Internet streaming video and marketing company based in Fort Lauderdale, FL. We offer specialized, highly customized technology solutions that bring a virtually there experience of scenic destinations to a worldwide audience. Using powerful, state-of-the art cameras paired with high performance distribution infrastructure we produce 24/7/365 live streaming HD-quality Internet video.",9.850010871887209,7189250,"PTZtv is a scenic webcam solutions company based in Fort Lauderdale, FL. We create unique live streaming video websites to market your destination to a worldwide audience. Home",10.262378692626951,-0.4123678207397461,0
1051223,what is menhir,7183716,Definition of menhir. : a single upright rough monolith usually of prehistoric origin.,9.920302391052246,8205792,"What Menhirs and Dolmens are. definitions are necessary. A menhir is a rude monolith set up on end, a great single stone, the base of which is buried deep in the soil. A dolmen is a large, table-shaped stone, supported by three, four, or even five other stones, the bases of which are sunk in the earth.",8.933734893798828,0.986567497253418,1
1057139,what is database software? quizlet,7173406,Database Software A collection of information organized in such a way that a computer program can quickly select desired pieces of data. You can think of a database as an electronic filing system. Spreadsheet Software Computer programs that let you create and manipulate financial spreadsheets and charts electronically.,8.16545581817627,7694290,"Find sources: Quizlet – news · newspapers · books · scholar · JSTOR · free images (March 2015). Quizlet is an online learning tool created by high school sophomore Andrew Sutherland in Albany, California. It was originally conceived in October 2005 and released to the public in January 2007. As of January 2014, Quizlet has over 60 million user-generated flashcard sets and more than 20 million registered users.",1.6511709690093994,6.51428484916687,1
1057270,who were marilyn monroe's friends,7847045,"The first part, that she dated 'most of the Rat pack', is untrue. She briefly dated Frank Sinatra, and in the late 1940s allegedly went on a single date with Peter Lawford. As for Dean Martin, he and Marilyn were good friends....and Marilyn was good friends with his wife Jeanne, who he married in 1949.",6.715399265289307,4618128,"The first copy of Playboy magazine featuring Marilyn Monroe as centerfold is set to go under the hammer. A world away from its modern, glossy successor, this copy boasts it is the first 'full color' magazine but only features black, white, grey and a touch of red.",-4.994102478027344,11.70950174331665,1
1060391,what is barbra streisand net worth,7168612,"Barbra Streisand Net Worth is $340 Million. Barbra Streisand Net Worth is $340 Million. Singer, songwriter, actress and filmmaker Barbra Streisand was born and raised in Brooklyn, New York and has an estimated net worth of $340 million. Her career began in her teens when she sang at nightclubs. Barbra Joan Streisand (/'str...",11.17021369934082,5987972,"The Way They Were? Barbra Streisand Had a Massive Crush on Robert Redford While Filming Classic Movie, New Biography Says. Barbra Streisand and Robert Redford famously played love interests in the 1973 classic The Way We Were. But if it were up to the actress, their romance would have continued offscreen – or so a new biography claims.",-4.283112525939941,15.453326225280762,1
1064529,what is adipocere,7163878,"adipocere ad·i·po·cere (ād'ə-pō-sēr') n. A brown, fatty, waxlike substance that forms on dead animal tissue in response to moisture. Also called lipocere.",10.788284301757812,941976,"Try 5 issues for just £5 with our new subscription offer! It depends on the temperature of the water. In cold water, the bacterial action that causes a body to bloat with gas may be so slowed that the body stays on the seabed. The skin will absorb water and peel away from the underlying tissues in about a week and fish, crabs and sea lice will nibble away at the flesh. Cold water also encourages the formation of adipocere. This is a waxy, soapy substance formed from the fat in the body that partially protects the body against decomposition. Bodies have been retrieved almost completely intact from waters below 7°C after several weeks, and as recognisable skeletons after five years.",0.0872251987457275,10.701059103012083,1
1064808,what is acantholysis,7163603,"Definition of Acantholysis. 1. Noun. (medicine) The loss of intercellular connections, resulting in loss of cohesion between keratinocytes, seen in diseases such as pemphigus vulgaris.",10.052735328674316,2837490,"Transient acantholytic dermatosis. Grover's disease (GD) is a polymorphic, pruritic, papulovesicular dermatosis characterized histologically by acantholysis with or without dyskeratosis. Once confirmed, most cases of Grover's disease last six to twelve months, which is why it was originally called transient. However it may last much longer.",2.34601092338562,7.706724405288696,1
1068290,what is a realpolitik,7160260,"realpolitik Realpolitik is a political system that's not based on beliefs, doctrines, ethics, or morals, but rather on realistic, practical ideas. Richard Nixon's diplomacy with China in the 1970's was an example of realpolitik. Realpolitik is put into practice when governments deal in straightforward, goal-oriented ways with other governments. Nixon's conversations with the communist Chinese government are such a good example of realpolitik because he felt diplomacy was important despite Americans' distrust of communism.",10.895252227783203,7899060,"Big stick ideology, big stick diplomacy, or big stick policy refers to U.S. President Theodore Roosevelt’s foreign policy: speak softly, and carry a big stick. Roosevelt described his style of foreign policy as the exercise of intelligent forethought and of decisive action sufficiently far in advance of any likely crisis. The idea of negotiating peacefully, simultaneously threatening with the big stick, or the military, ties in heavily with the idea of Realpolitik, which implies a ...",-0.4360173940658569,11.33126962184906,1
1070452,what is a mimo receiver,7158303,"MIMO (multiple input, multiple output) is an antenna technology for wireless communications in which multiple antennas are used at both the source (transmitter) and the destination (receiver). The antennas at each end of the communications circuit are combined to minimize errors and optimize data speed.",8.984567642211914,538157,"q: How does a wi-fi booster work? A: A wi-fi booster uses Multiple in and Multiple Out technology, also known as MIMO, to receive and boost network signals within a particular area.",1.3741483688354492,7.610419273376465,1
1070546,what is a meta analysis vs literature review,7158204,"The official version: A literature review is a free but unsystematic discussion of the literature relating to a matter. By contrast a meta-review (supposedly) is a formal, neutral analysis of the data (contained in the literature) of that matter, and (supposedly) the best of all forms of evidence on a question. In reality:",9.596391677856444,1754033,"October 30, 2008 — In the most comprehensive meta-analysis to date, researchers have shown fever is strongly associated with worse outcomes in stroke and other types of neurological injury across multiple outcome measures.",-5.811444282531738,15.407835960388184,1
1071198,what is a lobster roll?,7157715,"A Lobster Roll is a bread roll filled with bite-sized chunks of lobster meat. Lobster Rolls are made on the Atlantic coast of North America, from the New England area of the United States on up into the Maritimes areas of Canada.",10.811105728149414,5732479,"How to Boil Lobster Tails. First, begin by thawing your frozen lobster tails by placing them directly into cold water for 30 minutes. For giant lobster tails (those bigger than 10 oz. each), change your water after the first 30 minutes and thaw for an additional 15-30 minutes.",-9.32107162475586,20.132177352905273,1
1072479,what is a gui|,7156499,"The graphical user interface (GUI /ɡuːiː/), is a type of user interface that allows users to interact with electronic devices through graphical icons and visual indicators such as secondary notation, instead of text-based user interfaces, typed command labels or text navigation.",7.846251964569092,7980160,"1. Figure out what program you want to use. One program is RPG Maker VX. This program isn't free but you may wish to use the 2003 version-it's free. Some simple video games may also use coding, instead of point-and-click systems. A good basic coding is Python GUI which is free and open-source from their website.Ad.his program isn't free but you may wish to use the 2003 version-it's free. Some simple video games may also use coding, instead of point-and-click systems. A good basic coding is Python GUI which is free and open-source from their website. Ad.",-5.6504364013671875,13.49668836593628,1
1074995,what is a cyclin,7154432,Cyclin is a family of proteins that control the progression of cells through the cell cycle by activating cyclin-dependent kinase enzymes.,10.654180526733398,8834239,"Sequence variations outside the cyclin box allows for differential regulation and functional diversity. Even though their name originated from the cell cycle-dependent fluctuations in expression levels, many of the newer members of the cyclin family in fact do not oscillate. Whereas most cyclins promote Cdk activity, CKIs restrain Cdk activity.",1.1412453651428225,9.512935161590576,1
1079340,what happens during a docket call in court,7150401,"Court proceeding at trial or hearing . Docket call . When the docket is called, the judge simply calls each case in the order in which they were set. The purpose of a docket call is to enable the judge to determine how many cases are ready to be heard. This information helps the judge plan the sequence of the hearings.",7.584853649139404,3624155,"SCAM ALERT - City Court will not call residents and request bond payments by phone. Scottsdale City Court does not -- and will not – telephone residents and ask for bond payments over the phone. Scottsdale City Court receives the first Arizona Motor Vehicle Division self-service kiosk. Scottsdale City Court has received the first Arizona Motor Vehicle Division self-service kiosk, which allows customers to renew vehicle registrations and perform other tasks.",-8.649110794067383,16.233964443206787,1
1082701,what does the name yamil mean,7143620,"[ syll. ya-mil, yam-il] The baby boy name Yamil is pronounced Y AA MAHL †. Yamil's origin is Arabic. The meaning of Yamil is 'handsome'. Derivatives of Yamil include the names Yamile and Yamille. See also the related categories, handsome (honorable) and arabic. Yamil is not often used as a baby boy name. It is not in the top 1000 names. Baby names that sound like Yamil include the Yiddish Yankel and the name Young Il. † approx English pronunciation for Yamil: Y as in you (Y.UW) ; AA as in odd (AA.D) ; M as in me (M.IY) ; AH as in mud (M.AH.D) ; L as in lay (L.EY)",9.300996780395508,7143617,"What Does Name Yamil Mean. You have a strong need for freedom - physical, mental and spiritual. You hate bondage in any form. You have love of beauty and philosophy, and you desire achievement. You are willing to take spiritual matters on faith instead of subjecting them to mental analysis.You are inventive, intuitive and extremely methodical.",9.601966857910156,-0.3009700775146484,0
1083933,what does doctype mean,7132959,"doctype (Noun) A directive that associates an SGML or XML document (such as a webpage) with a Document Type Definition, potentially affecting how it is parsed and rendered. Origin: From document type.",9.91884708404541,7033784,"Home : Technical Terms : DTD Definition. DTD. Stands for Document Type Definition.. A DTD defines the tags and attributes used in an XML or HTML document. Any elements defined in a DTD can be used in these documents, along with the predefined tags and attributes that are part of each markup language. The following is an example of a DTD used for defining an automobile: <!DOCTYPE automobile [.",1.8971939086914065,8.021653175354004,1
1086266,what causes a burning sensation in my ankle,7111812,"Systemic diseases, such as diabetes or arthritis, can cause swelling, thus compressing the nerve. Symptoms. Patients with tarsal tunnel syndrome experience one or more of the following symptoms: Tingling, burning or a sensation similar to an electrical shock; Numbness; Pain, including shooting pain ; Symptoms are typically felt on the inside of the ankle and/or on the bottom of the foot. In some people, a symptom may be isolated and occur in just one spot. In others, it may extend to the heel, arch, toes and even the calf. Sometimes the symptoms of the syndrome appear suddenly.",3.0036396980285645,8375988,"Chlamydia infection of the cervix can spread to the rectum(3). In men, signs and symptoms include discharge from the penis and a burning sensation when urinating. Men might have burning and itching around the opening of the penis and/or pain and swelling in the testicles(5).",-4.509547233581543,7.513186931610107,1
1087317,what are signs of anxiety in your chest,7102878,"Heart Anxiety Symptoms (symptoms of anxiety associated with the heart): 1  Chest pain or discomfort. 2  Chest pains anxiety symptoms. 3  Concern about the heart. 4  Find it hard to breath, feeling smothered, shortness of breath. 5  Frequent yawning to try and catch your breath. 6  Heart attack or anxiety attack (panic attack)",7.711495399475098,3341268,"Signs and symptoms of mesothelioma vary depending on where the cancer occurs. Pleural mesothelioma, which affects the tissue that surrounds the lungs, causes signs and symptoms that may include: Chest pain under the rib cage. Painful coughing. Shortness of breath. Unusual lumps of tissue under the skin on your chest.",-4.866292476654053,12.57778787612915,1
1087484,what are mofongo,7101742,"Classic mofongo is redolent of garlic; a generous dollop is key. Mofongo may be served as a starchy side or the base of a protein-laden main course. Chicken, shrimp, and pernil, a.k.a. slow-cooked pork shoulder, are traditional toppers. Hearty and homey, mofongo combines the best flavors Puerto Rico has to offer.",6.70999813079834,6820605,"Foods made in this manner are known by different names in different places. However, fufu stands out, especially in Ghana and in West Africa in general, as the name fufu is from the Twi language of the Akan in Ghana. It is from the Twi word fufuo meaning white, due to its appearance.ofongo, unlike Caribbean fufu and West African fufu, is fried then mashed with broth, garlic, olive oil, and stuffed with meat (traditional chicharron). Chicharrón Salsa (criollo related To American creole) sauce is poured on top of. Mofongo this sauce is typically made with, meat seafood or. vegetables",-0.3387542963027954,7.048752427101135,1
1087870,what age was martin luther king when he was admitted,7098048,"If it was not for Benjamin Mays... Benjamin Mays was the president of Morehouse College in Atlanta when he met Martin Luther King, Jr. In 1944, Martin Luther King was admitted to the college at age 15. Mays became so close to Martin Luther King, Jr., that later in life he referred to King “as a son” and would go on to deliver the eulogy at King’s funeral. Being the son of slaves gave Mays the drive to succeed and continue to strive in higher education.",8.301525115966797,7257777,"As Monday’s observance of Martin Luther King Jr. Day approaches, King’s “I Have a Dream” speech at the March on Washington is sure to be celebrated and replayed across the U.S.",-7.718545436859131,16.020070552825928,1
1087904,what age do moles appear,7097707,"Most people do not develop new regular moles after the age of 30. Adults often develop non-mole growths like freckles, lentigines, “liver spots”, and seborrheic keratosis in later adulthood. New moles appearing after age 30 may require close observation, medical evaluation, and possible biopsy. A brand new mole in an adult may be a sign of an evolving abnormal mole or early melanoma. It is important to have any new or changing mole evaluated by your dermatologist.",9.698376655578612,3734181,"NaCl means there is 1.2 moles of NaCl per 1.00 liter of solution. We can use that as a conversion factor to set up the calculation that relates 400. ml (or .400 L) to the appropriate number of moles of NaCl. So we take .400 L and multiply by the conversion factor to get .480 moles NaCl.o get molarity we still need to divide moles of solute by volume of solution. But this time we're not given the moles of solute. We have to calculate it from the mass of NaCl. We multiply 2.5 g NaCl by the conversion factor of 1 mole NaCl over the formula weight of NaCl, 58.5 g.",-10.211870193481444,19.91024684906006,1
1091973,benson radiology,7870707,"Benson Radiology. Benson Radiology is a leader in diagnostic and interventional radiology, delivering doctors and their patients with high quality imaging and care since 1958. We invest in the latest technology and imaging techniques across our network of 22 clinics operating across Adelaide and in the south-east of South Australia.",10.278583526611328,4015499,"Dr. Chun is from Vancouver, British Columbia. He attended medical school at the University of British Columbia and completed his residency in diagnostic radiology at University of Western Ontario. Dr. Chun also attended the University of North Carolina at Chapel Hill where he received a fellowship in musculoskeletal imaging. Dr. Chun is certified by the American Board of Radiology. He is also a member of the Royal College of Physicians and Surgeons of Canada. Dr. Chun joined Vantage Radiology in 2006.",-5.958954811096191,16.23753833770752,1
1092259,need number for paypal,4262105,"PayPal® Customer Service Phone Number: 1-888-221-1161 Paypal is the revolutionary internet payment system. Paypal started with Ebay users and has since been purchased and added to the EBAY family of companies. Paypal Corporate 2211 North First Street San Jose, CA 95131 Corporate Phone Number: 1-402-935-2258>",6.041781425476074,1560082,"How to Use the PayPal Debit Card. One of the most convenient ways to send or receive money is PayPal. PayPal is a website that facilitates the transfer of money between you and someone else. Simply by signing up for an account, you can add a level of e-commerce to your personal finances or business.In addition to providing its customers with an online option, PayPal also offers a debit card for added convenience.or instance, if your PayPal account is empty and you wish to buy a tank of gas for $30, you can still use your debit card as long as the bank account that is linked to your PayPal account has at least $30 available for your use.",-3.6653223037719727,9.707103729248049,1
1092930,meaning of the word gank,7792755,"Wiktionary(0.00 / 0 votes)Rate this definition: 1  gank(Verb) To swindle. 2  gank(Verb) To steal. 3  gank(Verb) To kill, ambush, or defeat with little effort; used in online games.",8.277202606201172,3081078,What is the meaning of the word Advanced? What is another word for Advanced? Words related to Advanced,-8.125527381896973,16.402729988098145,1
1093757,jo boaler what is number sense,7722912,"IMPROVING NUMBER SENSE USING NUMBER TALKS Jo Boaler et al. (2014), well known mathematician and Professor of Mathematics Education at Stanford University, recently wrote an article on the importance of number sense. In that article, she states: number sense is the foundation for all higher-level mathematics (Feikes & Schwingendorf, 2008).",8.20272159576416,6969571,"1.02 Acres Stockton, Jo Daviess County, Illinois $13,900. Nice wooded parcel located in Oak Knoll at the Blackhawk Run Golf Course in Stockton.",-11.440959930419922,19.64368152618408,1
1096118,how much does grimace,7532930,"A: Grimace Label employs approximately 1 person at this location. Q: How much does Grimace Label in Paris, France make in annual revenue? A: The company generates an estimated $72,464 USD in annual sales. Q: When was Grimace Label in Paris, France founded? A: Grimace Label was founded in 2012 and has been operating for 6 years.",6.178145408630371,6441964,"Example Sentences for enthused. “Say, this is just the stuff my script lacked,” enthused the continuity writer. You shall know the most wonderful girl of all, enthused Helen. She enthused over it, of course, and wished he might wear it even when in citizen's clothes. Swell, enthused Neil, this time his face twisted into a grimace of pleasure.",-10.350242614746094,16.528388023376465,1
1096360,how much did made star trek beyond gross,7510002,"Star Trek Beyond couldn't match the $70.2 million launch of 2013's Star Trek Into Darkness nor could it top the $75.2 million bow of 2009's Star Trek.. Moreover, with a price tag of $185 million, plus tens of millions in promotional spending, the film needs to perform well overseas if it's going to make a profit.",6.384993553161621,5086496,"Legendary sci-fi actor Leonard Nimoy, who famously played the Vulcan Spock on TV and in the movie versions of Star Trek, has passed away at the age of 83.Nimoy's wife, Susan Bay Nimoy, confirmed his death, saying he ultimately succumbed to end-stage chronic obstructive pulmonary disease.egendary sci-fi actor Leonard Nimoy, who famously played the Vulcan Spock on TV and in the movie versions of Star Trek, has passed away at the age of 83.",-10.644814491271973,17.029808044433594,1
1096376,how much damage harvey,7508397,"Ordinarily, Watson said a hurricane like Harvey might cause less than $5 billion in economic damage. But the floods could cause that number to balloon, and additional factors could make Harvey a $30 billion storm.",6.679225444793701,5292364,"STEVE HARVEY LOVES HIS BLENDED FAMILY. (CLICK ON IMAGES TO ENLARGE) Comedian-Actor-Radio Host Steve Harvey with(From left) Jason,16,Lori,11,twins Brandi and Karli,25,Steve 17,Wynton,10,and Morgan,21. “When my wife,Marjorie,and I got married,she had three children,and i had four[the couple will celebrate their first anniversary this month].",-9.530824661254885,16.210050106048584,1
1096543,how many warheads does a peacekeeper have,7492255,"LGM-118 Peacekeeper. The LGM-118 Peacekeeper, also known as the MX missile (for Missile-eXperimental), was a land-based ICBM deployed by the United States starting in 1986. The Peacekeeper was a MIRV missile that could carry up to 10 re-entry vehicles, each armed with a 300-kiloton W87 warhead in a Mk.21 reentry vehicle (RV).",4.92674446105957,2043689,"Warheads Sour Candy. Warheads are one of the most sour candies around. They come in 5 assorted flavors including Black Cherry, Watermelon, Blue Raspberry, Lemon and Apple. These are a favorite candy for those sour lovers, caution these warheads are mega sour. Don't let the size fool you.",-7.587088108062744,12.513832569122314,1
1096739,how many pounds of fat can you lose in a week,7474064,"Well, it’s certainly possible to lose more than two pounds per week, but it’s critically important to understand that there’s a world of difference between rapid weight loss and permanent fat loss.",7.496506690979004,6601182,"Over the course of a year, drinking cinnamon tea once a week instead of soda could potentially lead to almost 2 pounds in lost body weight, as it takes a 3,500 calorie deficit to lose one pound of body weight.",-0.0650848820805549,7.561591573059559,1
