qid,query,pid_i,passage_i,score_i,pid_j,passage_j,score_j,g_score,correct_pref
1096376,how much damage harvey,7508397,"Ordinarily, Watson said a hurricane like Harvey might cause less than $5 billion in economic damage. But the floods could cause that number to balloon, and additional factors could make Harvey a $30 billion storm.",6.679225444793701,5292364,"STEVE HARVEY LOVES HIS BLENDED FAMILY. (CLICK ON IMAGES TO ENLARGE) Comedian-Actor-Radio Host Steve Harvey with(From left) Jason,16,Lori,11,twins Brandi and Karli,25,Steve 17,Wynton,10,and Morgan,21. “When my wife,Marjorie,and I got married,she had three children,and i had four[the couple will celebrate their first anniversary this month].",-9.530824661254885,16.210050106048584,1
1100010,hemelse modder,7201930,Hemelse Modder Hemelse Modder Hemelse Modder is the name of a heavenly chocolate dessert but also of a restaurant with a beautiful terrace in the old centre of the city. The restaurant is simply decorated inside with wooden tables and chairs and a wooden floor. The cooking here has been highly regarded for decades.,10.149645805358888,7201924,Toetje met stroopwafels en stoofpeertjes - exactly what I was thinking. <h5>Hemelse Modder voor 4 Personen</h5> <h3>Bereidingswijze</h3> <p>Splits de eieren. Breek de chocolade in een steelpan en doe er een eetlepel water bij.,3.8784377574920654,6.271208047866821,1
133977,definition of dignity for kids,7993331,"Full Definition of DIGNITY. 1. : the quality or state of being worthy, honored, or esteemed. 2. a: high rank, office, or position b: a legal title of nobility or honor.3. archaic: dignitary. 4. : formal reserve or seriousness of manner, appearance, or language. See dignity defined for English-language learners.. : the quality or state of being worthy, honored, or esteemed. 2. a: high rank, office, or position b: a legal title of nobility or honor. 3. archaic: dignitary. 4. : formal reserve or seriousness of manner, appearance, or language. See dignity defined for English-language learners.",5.19879674911499,2049480,"Definition of flagon for English Language Learners : a container for liquids that usually has a handle, spout, and lid; also: the amount in a flagon FLAGON Defined for Kids",-7.017988681793213,12.216785430908203,1
170982,does risperidone cause weight gain,7668448,"Besides weight gain, risperidone use may cause nausea, headaches, a runny nose, unexpected sleepiness, fatigue, blurry vision, vomiting, cough, drooling, abdominal pain, rashes, anxiety, constipation, difficulty urinating, a dry mouth and a sharp decrease in your sex drive as well as an inability to achieve orgasm.isperidone and Weight. Risperidone does not induce weight loss; by contrast, risperidone use is associated with an increase in appetite, a rise in blood cholesterol levels and potentially significant weight gain in up to 5 percent of its users.",9.57655906677246,2676856,"The menstrual cycle isn't the cause of weight changes, it's just a bystander, explains Arias. The menstrual cycle does not directly impact weight loss or gain, but there may be some secondary connections.he menstrual cycle isn't the cause of weight changes, it's just a bystander, explains Arias. The menstrual cycle does not directly impact weight loss or gain, but there may be some secondary connections.",-3.927223682403565,13.503782749176024,1
185879,fec independent expenditure definition,4846315,"The Code of Federal Regulations defined independent expenditure as an expenditure for a communication expressly advocating the election or defeat of a clearly identified candidate that is not made in cooperation, consultation, or concert with, or at the request or suggestion of, a candidate, a candidate’s authorized committee, or their agents, or a ...",6.278600692749023,6835241,"Wiktionary(0.00 / 0 votes)Rate this definition: 1  outlay(Noun) A laying out or expending; that which is laid out or expended. 2  outlay(Noun) The spending of money, or an expenditure. Without too much outlay you could buy a dictionary. 3  outlay(Noun) A remote haunt or habitation.",-9.860677719116213,16.139278411865234,1
187186,fingers carpal tunnel symptoms,7390692,"Symptoms of carpal tunnel syndrome may include: Numbness, tingling, burning, and pain—primarily in the thumb and index, middle, and ring fingers; Occasional shock-like sensations that radiate to the thumb and index, middle, and ring fingers; Pain or tingling that may travel up the forearm toward the shoulder",9.438638687133787,1138663,The most common one that people know about is repetitive hand/finger use. This can cause your tendons in your wrist to be…come inflamed and enlarged and this can but pressure or squeeze the median nerve to give you carpal tunnel symptoms. These structures travel through the area in your wrist called the carpal tunnel.,5.034064292907715,4.404574394226074,1
196250,government of canada logo,8001619,"Established in 1980, the Canada wordmark is essentially a logo for the government of Canada: it consists of the word Canada written in a serif font, a modified version of Baskerville, with a Canadian flag over the final 'a'.",7.822697162628174,3199126,"In 1840 the British Parliament passed the Act of Union, which went into effect on 10 February 1841, establishing a single government and Legislature in a united Province of Canada.",-3.573037385940552,11.395734548568726,1
276208,how many calories burn during swimming,3551563,"Based on the the list of 16 swimming activities, shown below, the average calories burned for an average male, weighing 190 pounds (86 kg) is 328 Calories for 30 minutes of swimming. The average burnt for an average female, weighing 163 pounds (74 kg) is 282 Calories for 30 minutes of swimming.",9.372955322265623,7402589,"In order to lose one pound, you must create a deficit of 3,500  calories, so to lose five pounds, you would need to burn five times  as many calories, or 17,500 calories. Th … e number of calories you  will burn by walking depends on your weight and the speed at which  you walk.nswer by Jwbtgx. Confidence votes 1.1K. One pound of fat is about 3500 calories, so you would need to burn 3500 calories x 15 pounds, which is 52,500 calories. The number of calories burned during excercise depends on your weight and how hard you are excercising.",-2.482760429382324,11.85571575164795,1
277556,how many calories in mahi mahi,3655235,"A 3-ounce serving of mahi mahi has 93 calories, almost all of which come from the 20.2 grams of protein it contains. Mahi mahi isn't a significant source of carbohydrates, and it contains only 0.8 grams of fat per serving. If you use oil to grill your mahi mahi, this will increase the fat and calorie content. For example, a teaspoon of olive oil contains 40 calories and 4.5 grams of fat.",9.332123756408691,2923334,"HOW MANY CALORIES SHOULD I EAT IN THE SECOND TRIMESTER? In the second trimester, you should add an additional 300-350 calories per day. So if you were eating 1700 calories per day before, add 300 and you will be eating 2000 calories per day.",-6.711753845214844,16.043877601623535,1
307521,how much do target cashiers make,7320544,"How much do Target employees make an hour? A: As of December, 2014, different hourly rates for Target employees include cashiers at $8.65, team leaders at $15.35 and sales floor team members at $8.88. These numbers are only averages, as the actual pay-per-hour is dependent on a number of different variables, including location and experience. Continue Reading.",8.131288528442383,8758900,"Planet Wings is an easy, reasonably priced wings option in Orangeburg, NY. I'd recommend pickup or delivery as the interior/location of the restaurant isn't too appealing, but again it's definitely fine for a wings place. Cashiers were friendly and courteous, and despite some miscommunications about my name they served exactly what I ordered.",-11.000701904296877,19.131990432739254,1
400692,is a presynaptic neuron is stimulated,7430503,"Transmission of action potentials across electric and chemical synapses. In both cases, the presynaptic neuron was stimulated and the membrane potential was measured in both the presynaptic and postsynaptic cells (see Figure 21-7a).",8.403363227844238,5087232,"Pathways consist to the cerbral cortex consist of thousands of sets of three neurons; a first-order neuron, a second-order neuron, and a thir-order neuron..... 1) first order neuron conduct impulses from somatic receptors into the brain stem or spinal cord.",-9.37514877319336,17.778512001037598,1
404202,is betadine and iodine the same,7584372,"The difference between Betadine and Iodine, basically, stems from their chemical nature. Iodine is a rare element that usually exists as a diatomic molecule. Betadine is a complex chemical compound containing iodine in a complex form.",9.573882102966309,1197799,"To test for starch: A standard test for starch uses iodine. Because iodine is not very soluble in water the first step is to form an iodine reagent by dissolving iodine in water in the presence of potassium iodide, resulting in a linear triiodide ion complex - which is soluble and yellow/orange in colour.",-5.251680374145508,14.825562477111816,1
420673,is peppermint good for diarrhea,3222326,"Peppermint (Mentha piperita), a popular flavoring for gum, toothpaste, and tea, is also used to soothe an upset stomach or to aid digestion. It has a calming and numbing effect, and is often used to treat headaches, skin irritation, nausea, diarrhea, menstrual cramps, flatulence, and anxiety associated with depression.",6.456799030303955,5923605,"I. Benefits Of Peppermint Oil For Hair. In other words, with antiseptic regenerative effects, peppermint oil can reduce the feeling irritation of scalp as well as dry skin, and boost hair growth for those people suffering from hair loss. Besides, it can give users healthy hair with a fresh, shiny look.",-1.887627124786377,8.344426155090332,1
440802,list of foods that cause diarrhea,7576706,"Those sulfur-including foods can lead to diarrhea at some cases. The foods like onions, garlic, broccoli, cabbage, and cauliflower have amounts of insoluble fiber which is a main cause of diarrhea and gas within the gastrointestinal system.",7.889593124389648,6831188,"What causes vomiting and diarrhea? Vomiting and diarrhea can be caused by a number of things, including viruses, bacteria, parasites, certain medicines, or certain medical conditions. Foods that are hard to digest (such as too many sweets) and undercooked (raw or partially raw) meat or fish can also cause vomiting and diarrhea.",5.235973358154297,2.6536197662353516,1
45924,average temperatures las vegas by month,5167800,1 Average High Temperature in November in Las Vegas: 67 F (19.4 C). 2  Average Low Temperature in November in Las Vegas: 42 F (5.5 C). 3  Average Rainfall in November in Las Vegas: .43”. 4  Average Humidity in November in Las Vegas: 31%.,6.308040618896484,6547350,"Question: When is the Best Time to Visit Las Vegas. If you are thinking about when the best time to go to Las Vegas is you need to know that the right time is entirely up to you and your personal likes and dislikes.Wow, what a revelation.f you are thinking about when the best time to go to Las Vegas is you need to know that the right time is entirely up to you and your personal likes and dislikes.",-10.727232933044434,17.035273551940918,1
489257,rigorous testing definition,7694872,rigorous adjective (CAREFUL) › approving careful to look at or consider every part of something to make certain it is correct or safe: rigorous testing/checking/methods.,8.974689483642578,2833118,"Students transferring to the University of Delaware need to meet rigorous academic requirements, have solid test scores and a cumulative GPA of at least 2.0. Quick Links",-6.513465404510498,15.488154888153076,1
521851,"title character in mt, robot",7697353,ROOT OF THE TITLE: Mirroring. eps1.8_m1rr0r1ng.qt EPISODE SUMMARY: Elliot realizes that he is Mr. Robot and Christian Slater's character is just a projection of his father. Angela gets an offer to join E-Corp and give up her principles.,0.5719422101974487,4236428,"Angus MacGyver (known as just MacGyver, or Mac) is a title character and the protagonist of the ABC television series MacGyver. He is played by Richard Dean Anderson.",-4.210707664489746,4.782649874687195,1
548099,wellcare mike vice president,7538554,"Mike joined WellCare in May 2005. Before assuming his current position, he served as vice president of corporate initiatives and strategy. He also held positions as senior director of health plan finance, director of health plan operations and director of health business planning and analytics.",8.628726959228516,1287590,"Vice-president average salary is $119,750, median salary is $120,000 with a salary range from $53,500 to $198,120. Vice-president salaries are collected from government agencies and companies. Each salary is associated with a real job position. Vice-president salary statistics is not exclusive and is for reference only.",-7.540390968322754,16.16911792755127,1
559709,what are guitar plectrums,7647465,here is a mixture of popular picks and obscure but interesting ones that will help you decide on which plectrum to pick plectrum is a generic label for flat tools that are used to strum or pluck stringed instruments note that the correct plural for plectrum is plectra but many still refer to them as plectrums to reduce the confusion guitarists refer to guitar plectrums as guitar picks the plectra we featured comes in various sizes and shapes so it will do you well to check available sizes and shapes that fit your needs,7.080272674560547,271219,The Fender Highway One Tele is Jack White's guitar of choice in the video for... more. The Fender Highway One Tele is Jack White's guitar of choice in the video for Freedom At 21. A good look at the headstock can be had at 1:13 into the video. Some good shots of the entire guitar can be seen starting at 1:44.,-9.787824630737305,16.86809730529785,1
595577,what cities allow pit bulls,7503601,"As of September 2014, no states have enacted breed-specific laws, or BSLs, banning pit bulls. However, there are over 700 U.S. cities in 40 states that have enacted these bans. Additionally, appellate courts in 12 states have upheld the constitutionality of breed-specific pit bull laws, including Arkansas, Colorado, Florida, Iowa, Kansas, Kentucky, New Mexico, Ohio, Utah, Washington, West Virginia, Wisconsin and Washington, D.C. Continue Reading.",8.595661163330078,7169793,"Springfield continues to struggle with the impact of its breed-specific laws, and it continues to be an ineffective waste of money and resources for the citizen in their community. If you are in the Springfield area, please urge your city council person to act upon the changes put forth by the Council Task force, to lift the mandatory death sentence for pit bulls that go into the shelter, and to help get Captain home.",2.1246047019958496,6.4710564613342285,1
610056,what county is naples fl,7428853,"Collier County's main administration building, left, and the back end of the county courthouse, right. Collier County is a county located in the U.S. state of Florida. As of the 2010 census, the population was 321,520. Its county seat is East Naples, where the county offices were moved from Everglades in 1962. Collier County comprises the Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area, which is included in the Cape Coral-Fort Myers-Naples, FL Combined Statistical Area.",8.604424476623535,2799865,"Averages for Naples in January. Despite the fact the first month of the year is officially the coldest month in Naples, there is still much to see and do. The wintery scene is picturesque to say the least, and the average monthly temperature of 9°C is actually milder than many other cities in Europe at this time of year.",-9.476659774780272,18.08108425140381,1
633375,what does bogue mean?,7640682,"Bogue Name Meaning. You can go to great heights and equally great depths. You are emotional and fixed in your opinions. You are hospitable, sentimental, often psychic, sometimes moody. You are ruled by love and the lack of it and feel a need to be encouraged and appreciated.",8.363052368164062,5961267,"Emerald Isle is a town in Carteret County, North Carolina, United States. It is part of the Crystal Coast and is located entirely on the Bogue Banks.",-5.414181709289551,13.777234077453612,1
635044,what does contract and expand mean,7601266,"Expand is to increase in volume, contract is to decrease in volume.",8.34454345703125,2221487,"How Hygrometers Work Hygrometers work in different ways depending on the application or purpose for testing moisture content in the air. The simplest type of hygrometer uses human hair, which causes strands to expand or contract to move a needle.",-6.972342014312744,15.316885471343994,1
645604,what does phyto mean,7484648,"Phyto, or phyt, is defined as plant. An example of phyto used as a prefix is in the word phytol, which means an oily alcohol that comes from combining the chlorophyll of plants with other substances and is used to create synthetic vitamins. phyto-. phyto-.",9.033748626708984,1138421,"Health benefits of parsnips. Generally, parsnip contains more sugar than carrots, radish, turnips. It has calories (100 g provide 75 calories) comparable to that of some fruits like banana, and grapes. Nonetheless, its sweet, juicy root is rich in several health-benefiting phyto-nutrients, vitamins, minerals, and fiber.enerally, parsnip contains more sugar than carrots, radish, turnips. It has calories (100 g provide 75 calories) comparable to that of some fruits like banana, and grapes. Nonetheless, its sweet, juicy root is rich in several health-benefiting phyto-nutrients, vitamins, minerals, and fiber.",-6.9965691566467285,16.030317783355713,1
648119,what does sni mean,7447392,"What is SNI? Server Name Indication is a crucial component of SSL that oftentimes goes under the radar. SNI is what allows multiple websites to exist on the same IP address. Without SNI, each hostname would require its own IP address in order for an SSL certificate to be installed. However, SNI solves this problem. Now, what does all that mean?",8.271713256835938,6249006,"At this point, it feels like we’re reporting on a new Amazon licensing deal every day. The Seattle online giant announced another streaming deal today, this time with Scripps Networks Interactive (SNI). The SNI family of networks includes HGTV, DIY Network, Food Network, Cooking Channel and Travel Channel.t this point, it feels like we’re reporting on a new Amazon licensing deal every day. The Seattle online giant announced another streaming deal today, this time with Scripps Networks Interactive (SNI). The SNI family of networks includes HGTV, DIY Network, Food Network, Cooking Channel and Travel Channel.",1.5181353092193604,6.753577947616577,1
655046,what does wearing a wedding gown in a dream mean?,7430773,"If the dress is dirty or torn, it predicts that you will have a disagreement with someone you should respect. If you dream of a black wedding dress, something that you thought was a good and positive thing is in reality quite bad or negative.",5.142360687255859,4931429,Princess Diana's wedding dress designer reveals the type of gown Pippa Middleton SHOULD wear on her big day to avoid being out-shone by her royal sister. David Emanuel co-designed Princess Diana's wedding gown. Helping more brides by giving his style advice on Say Yes To The Dress. He was asked how to would dress newly engaged Pippa Middleton. Said she should showcase her figure and be 'complete opposite' of Kate.,-3.7022624015808105,8.84462308883667,1
669979,what ibn means crossword,7429319,Answer: IBN. IBN is a crossword puzzle answer that we have spotted 48 times. Referring Clues: Part of a Mideast name. ___ Saud (former Mideast leader) Relative of Mac-.,6.574073791503906,2486490,"Word with barn or storm. Let's find possible answers to Word with barn or storm crossword clue. First of all, we will look for a few extra hints for this entry: Word with barn or storm. Finally, we will solve this crossword puzzle clue and get the correct word. We have 1 possible solution for this clue in our database.",-9.53309440612793,16.107168197631836,1
681944,what is a double acrostic puzzle,7704858,"The name comes from the Greek words akron (end) and stikhos (line of verse). As the name implies, acrostics are most often pieces of verse where the hidden message is formed by either the first or last letter of each line. Sometimes both ends of the line contain a message - this is known as a double acrostic.",5.31805419921875,2346193,Clue: Simba's father in The Lion King. Simba's father in The Lion King is a crossword puzzle clue that we have spotted 3 times. There are related clues (shown below). Referring crossword puzzle answers.,-11.14128303527832,16.45933723449707,1
722413,what is barron,7531801,"Barron [bar-ron] as a boys' name is an Old English name, and the meaning of Barron is burned clearing; young warrior. Barron is an alternate spelling of Barnett (Old English). Barron is also a variant of Baron (Old German, Old English). ASSOCIATED WITH old english, clearing (meadow), warrior.",8.03531265258789,246502,"Sold at extremely high prices, a record $45,000 was once paid for a single grizzly bear gall bladder (Barron 1991). Wildlife trafficking is now among the most lucrative trades in the world-worth around $30-50 billion annually-behind only drugs and human sex trafficking.",-4.44120979309082,12.476522445678713,1
725047,what is bobtail?,7696627,"Bobtail may refer to: 1  An animal with its tail bobbed. 2  A wolf who was leader of the man-eating Wolves of Paris. 3  A natural bobtail, an animal with a genetically short tail Donggyeongi, a Korean breed of dog.  A Bobtail lizard or skink, species Tiliqua 1  rugosa. A bobtail squid.  A tractor unit not pulling a trailer.",9.773056030273438,3210076,"If you’ve always wanted a dog in a cat’s body, the American Bobtail is the breed for you. He is easygoing, affectionate and adaptable. Whether you live in a noisy home with lots of kids and other pets or have a more quiet lifestyle, he will settle in quickly.",6.81778621673584,2.9552698135375977,1
727837,what is cardamom used for,7457249,"Cardamom is one of the most effective remedies against halitosis. Simply chewing on the seeds eliminates bad odors. Cardamom is even used in some chewing gums because of its effectiveness, billed as a surefire cure to the most offensive breath.",6.778852462768555,1824733,"1 In a large pan, add 3 cups of boiling water to the rice with clove, cinnamon, bay leaf, cardamom and salt. 2  Cover and simmer till the rice is nearly cooked. 3  Drain and keep aside. 4  Heat the ghee in a pan add the cumin seeds.",-7.384258270263672,14.163110733032228,1
738484,what is dendrochronology,7635187,"Feb 14, 2015. Dendrochronology is a method of age dating by studying the growth rings of trees. It can be used to study changes in climate and also to calibrate carbon dating. socratic",10.122486114501951,7635188,Dendrochronology is a method of age dating by studying the growth rings of trees. It can be used to study changes in climate and also to calibrate carbon dating. Was this helpful?,10.457075119018556,-0.3345890045166015,0
747937,what is floof,7504079,"Floof is a light and fluffy moldable material that sticks to itself, making it easy to pack into whatever shape you want. Create your own sculpture by hand, use one of the included snowball makers to form perfect spheres for an indoor snowball fight, or simply run your fingers through the stuff.",10.327521324157717,7504078,"TALK FLOOF. Let's make this thing happen. Reach out, and we'll schedule a time to chat. PHONE (317) 643-1613 EMAIL ROBIN@THINKFLOOF.COM",0.8891375064849854,9.43838381767273,1
763878,what is kyc?,11461,"What is KYC? KYC is an initialism that stands for know your customer.. It is a regulatory phrase that refers to the process used by a business for verification of merchants, customers, and other elements when it comes to a financial transaction. In WePay's case, we use it as the motivation behind our Trust Center.",10.48894500732422,7153118,"Customer policy, referred here as “CDD/ KYC policy”, based on the criteria/ guidelines. specified in the Securities & Exchange Commission of Pakistan (SECP) Circular No. 12 of. 2009 dated April 28, 2009. 1.2 The CDD/ KYC policy has been approved by the Board of JSIL in the meeting held on. October 25, 2011. In the said meeting, the Board has authorized the CEO to approve any. subsequent amendments or modifications associated with this policy.",2.4264445304870605,8.062500476837158,1
766272,what is lispro,7801947,"Insulin lispro is a short-acting, man-made version of human insulin. Insulin lispro works by replacing the insulin that is normally produced by the body and by helping move sugar from the blood into other body tissues where it is used for energy. It also stops the liver from producing more sugar.",7.240013122558594,3057097,Insulin lispro is a fast-acting insulin analogue with a low capacity for self-aggregation in subcutaneous tissue. Regular human insulin has been shown to be equipotent to insulin lispro in terms of its binding to the insulin receptor and its effect on cellular glucose uptake.,7.440541744232178,-0.2005286216735839,0
895932,what sizes do bar stools come in,1130834,"These are commonly called “spectator stools”. The actual size can vary somewhat with bar stools ranging from 29 to 31 inches and the counter stools ranging from 24 to 26 inches. These are the standard sizes of stools, but they can be special ordered in sizes from 24 inches to 37 inches tall.",9.64663314819336,1644875,"Some people do not have a bowel movement every day. Also, some healthy people always have very soft stools. Other have firm stools, but are able to pass them without problems. When you do not have frequent bowel movements, or it takes a lot of effort to pass stool, you have constipation. Passing large, wide, or hard stools may tear the anus, especially in children. This can cause bleeding and may lead to an anal fissure.",-7.627143383026123,17.273776531219482,1
942651,when did they start putting seat belts in cars,7761568,"Early cars had no seat belts. In the 1930s, doctors began installing seat belts in their cars, realizing that accidents were increasing along with cars' speed and popularity. In 1955, California was the first state to require cars to have seat belts installed before sale. This became U.S. law in 1968.",9.434907913208008,1481344,"3 years and younger in a child restraint; 4 years through 7 years must be in a child restraint or booster seat. 4 through 7 years who are taller than 4'9; 4 through 7 years who are at least 40 pounds seated in a rear seat where if there are no available lap/shoulder belts, may be restrained by a lap belt.",-7.346469879150391,16.7813777923584,1
988124,definition of lu,7289647,"Lu - a trivalent metallic element of the rare earth group; usually occurs in association with yttrium atomic number 71, lutecium, lutetium metal, metallic element - any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.",9.22905731201172,1610128,"[ syll. lu-do, lud-o ] The baby boy name Ludo is pronounced as L AH Dow †. Ludo's language of origin is Germanic and it is predominantly used in English. Ludo is a shortening of Ludovic (English) and a variant transcription of Louis (English and French). Ludo is a seldom used baby name for boys.",0.2193597257137298,9.009697586297987,1
991342,who is amandla stenberg,7282434,"(CNN)You might remember actress Amandla Stenberg from her ill-fated role in the first Hunger Games film as Jennifer Lawrence's endearing sidekick, Rue. The 17-year is stepping out of the franchise's shadow and using her star power to inspire other black women to embrace their identity.",6.610703468322754,4196274,"Meet Amandla Stenberg. Amanda Sternberg is a 18 year old actress, whom many people may know her for portrayal of “Rue” in the movie series, The Hunger Games. Amandla, is also a singer and song writer whose music was featured in the 2017 film “Everything, Everything.” Facts About Amandla. She is pansexual.",8.80668830871582,-2.1959848403930664,0
992433,white pine millings in wv,7279737,"White Pine Millings is located at the address 119 Loghouse Rd in Racine, West Virginia 25165. They can be contacted via phone at (304) 837-7940 for pricing, hours and directions. White Pine Millings has an annual sales volume of 501K - 999,999. For maps and directions to White Pine Millings view the map to the right.",9.288084983825684,4566952,"Find White Pine Tennessee assessor, assessment, auditor's, and appraiser's office, revenue commissions, GIS, and tax equalization departments. Assessors provide information on property and land tax assessment, property listings, values, valuations, property search, and records. White Pine Assessor. Find White Pine Tennessee assessor, assessment, auditor's, and appraiser's office, revenue commissions, GIS, and tax equalization departments. Assessors provide information on property and land tax assessment, property listings, values, valuations, property search, and records.",-2.919610023498535,12.20769500732422,1
